,age,education_number,marital,occupation,race,sex,capitalgain,capitalloss,hours,country,income
578,18,6,4,13,4,1,0,0,56,38,0
579,18,10,4,7,2,1,0,0,35,38,0
580,18,7,4,9,4,0,0,0,20,38,0
581,18,8,4,7,4,0,0,0,25,38,0
582,18,7,4,11,4,0,0,0,30,38,0
583,18,9,4,2,4,1,0,0,40,38,0
584,18,7,4,9,4,1,0,0,35,38,0
585,18,10,4,6,4,0,0,0,15,38,0
586,18,9,4,4,4,1,0,0,40,38,0
587,18,10,4,9,4,1,0,0,30,38,0
588,18,4,4,6,4,1,0,0,40,38,0
589,18,10,4,9,4,0,0,0,30,38,0
590,18,9,4,0,4,0,0,0,25,38,0
591,18,7,4,7,4,1,0,0,20,38,0
592,18,9,4,6,4,0,0,0,30,38,0
593,18,8,4,7,2,1,0,0,20,38,0
594,18,9,4,0,4,0,0,0,15,38,0
595,18,7,4,7,4,0,0,0,15,38,0
596,18,10,4,7,4,0,0,0,16,38,0
597,18,10,4,9,4,0,0,0,40,38,0
598,18,7,4,9,2,0,0,0,50,38,0
599,18,9,4,0,4,1,0,0,40,38,0
600,18,8,4,9,4,1,0,0,25,38,0
601,18,7,4,2,4,1,0,0,30,38,0
602,18,8,4,9,4,0,0,0,24,38,0
603,18,10,4,0,4,0,0,0,25,38,0
604,18,9,4,11,0,0,0,0,20,38,0
605,18,7,4,0,4,0,0,0,15,38,0
606,18,10,4,3,4,0,0,0,50,38,0
607,18,7,4,7,4,0,0,0,40,38,0
608,18,8,4,9,3,1,0,0,40,38,0
609,18,10,4,9,4,0,0,0,20,38,0
610,18,9,4,11,4,0,0,0,20,38,0
611,18,9,4,0,4,1,0,0,40,38,0
612,18,10,4,7,4,0,0,0,15,38,0
613,18,10,4,11,4,1,0,0,35,38,0
614,18,6,4,7,4,0,0,0,15,38,0
615,18,10,4,9,4,0,0,0,4,38,0
616,18,9,4,11,4,0,0,0,30,38,0
617,18,9,4,6,4,0,0,0,30,38,0
618,18,14,4,9,4,0,0,0,60,38,0
619,18,7,4,9,4,1,0,0,16,38,0
620,18,6,4,11,2,0,0,0,40,38,0
621,18,9,4,0,4,0,0,0,20,38,0
622,18,9,4,9,4,0,0,0,40,38,0
623,18,10,4,0,4,1,0,0,40,38,0
624,18,6,4,9,4,1,0,0,40,38,0
625,18,9,4,7,4,1,0,0,20,38,0
626,18,10,4,11,2,0,0,0,21,38,0
627,18,10,4,9,4,1,0,0,48,38,0
628,18,9,4,6,4,1,0,0,37,38,0
629,18,8,4,0,4,0,0,0,30,38,0
630,18,10,4,11,2,1,0,0,35,38,0
631,18,9,4,11,4,1,0,0,25,38,0
632,18,7,4,11,4,0,0,0,49,38,0
633,18,7,4,7,4,0,0,0,28,38,0
634,18,10,4,7,4,0,0,0,16,38,0
635,18,7,4,7,2,1,0,0,7,38,0
636,18,8,4,7,4,1,0,0,25,38,0
637,18,3,4,7,4,1,0,0,54,25,0
638,18,9,4,5,0,1,0,0,40,38,0
639,18,10,4,9,2,0,0,0,24,38,0
640,18,7,4,3,4,0,0,0,20,38,0
641,18,9,4,2,4,0,0,0,20,38,0
642,18,10,4,9,4,1,0,0,25,38,0
643,18,7,4,9,4,1,0,0,25,38,0
644,18,9,4,11,4,1,0,0,48,38,0
645,18,7,4,7,4,0,0,0,12,38,0
646,18,9,4,7,4,1,0,0,40,38,0
647,18,8,4,4,4,1,0,0,55,38,0
648,18,9,4,11,4,0,0,0,25,38,0
649,18,7,4,7,4,1,0,0,15,38,0
650,18,7,4,11,2,0,0,0,8,38,0
651,18,8,4,11,4,0,0,0,25,38,0
652,18,10,4,7,4,0,0,0,25,38,0
653,18,8,4,7,4,1,0,0,15,38,0
654,18,6,4,2,4,1,0,0,30,38,0
655,18,7,4,5,4,1,0,0,25,38,0
656,18,9,4,9,4,1,0,0,30,38,0
657,18,9,2,0,4,0,0,0,40,38,0
658,18,5,4,6,4,1,0,0,40,25,0
659,18,9,4,11,4,0,0,0,25,38,0
660,18,10,4,0,4,0,0,0,15,38,0
661,18,4,4,7,4,0,0,0,40,38,0
662,18,7,4,7,4,1,0,0,12,38,0
663,18,10,4,0,4,1,0,0,40,38,0
664,18,9,4,7,4,1,0,0,25,38,0
665,18,7,4,9,2,1,0,0,15,38,0
666,18,9,4,0,4,0,0,0,30,38,0
667,18,9,4,7,4,0,0,0,30,38,0
668,18,7,4,11,4,0,0,0,20,38,0
669,18,9,4,9,4,0,0,0,20,38,0
670,18,10,4,0,4,0,0,0,20,38,0
671,18,7,4,7,0,1,0,0,20,38,0
672,18,7,4,9,4,1,0,0,7,38,0
673,18,10,4,9,4,0,0,0,40,38,0
674,18,9,4,7,4,0,0,0,27,38,0
675,18,10,4,11,4,0,0,0,30,38,0
676,18,6,4,7,4,0,0,0,40,38,0
677,18,7,4,7,4,1,0,0,16,38,0
678,18,10,4,7,4,1,0,0,8,38,0
679,18,7,4,11,4,1,0,0,15,38,0
680,18,10,4,7,4,1,0,0,20,38,0
681,18,8,4,0,4,0,0,0,30,38,0
682,18,7,4,9,4,0,0,0,35,38,0
683,18,7,4,11,4,0,0,0,15,38,0
684,18,10,4,0,4,1,0,0,25,38,0
685,18,7,4,11,4,0,0,0,20,38,0
686,18,7,4,7,2,0,0,0,24,38,0
687,18,9,4,7,1,0,0,0,20,38,0
688,18,8,4,11,4,0,0,0,20,38,0
689,18,7,4,7,4,1,0,0,20,38,0
690,18,9,6,9,4,1,0,0,40,38,0
691,18,10,4,11,4,0,0,0,20,38,0
692,18,10,4,9,4,0,0,0,25,38,0
693,18,8,4,7,4,1,0,0,15,38,0
694,18,9,4,5,4,0,0,0,28,38,0
695,18,7,4,7,4,0,0,0,20,38,0
696,18,8,4,5,4,1,0,0,40,3,0
697,18,7,4,11,4,0,0,0,15,38,0
698,18,9,4,7,4,1,0,0,25,1,0
699,18,9,2,2,4,1,0,0,25,38,0
700,18,9,4,7,4,1,0,0,35,38,0
701,18,10,4,11,4,1,0,0,25,38,0
702,18,3,4,5,4,1,0,0,30,15,0
703,18,10,4,7,4,1,0,0,26,38,0
704,18,7,4,9,4,1,0,0,12,38,0
705,18,9,4,9,4,0,0,0,24,38,0
706,18,9,4,0,4,0,0,0,16,38,0
707,18,10,4,0,4,0,0,0,25,38,0
708,18,7,4,7,4,1,0,0,8,38,0
709,18,6,4,5,4,1,0,0,40,38,0
710,18,7,4,9,4,0,0,0,16,38,0
711,18,7,4,11,4,1,0,0,18,38,0
712,18,7,4,3,4,0,0,0,25,38,0
713,18,8,4,5,4,1,0,0,20,38,0
714,18,7,4,5,4,1,0,0,40,38,0
715,18,6,4,4,4,1,0,0,40,38,0
716,18,10,4,5,3,1,0,0,30,38,0
717,18,8,4,8,4,0,0,0,30,38,0
718,18,10,4,9,4,0,0,0,40,38,0
719,18,9,4,2,4,1,0,0,25,38,0
720,18,8,4,11,2,0,0,0,20,38,0
721,18,9,5,9,4,1,0,0,20,38,0
722,18,10,4,11,4,0,0,0,30,38,0
723,18,9,4,0,4,0,0,0,40,38,0
724,18,6,4,7,4,0,0,0,20,38,0
725,18,9,2,7,4,0,0,0,40,38,0
726,18,7,4,7,4,0,0,0,30,38,0
727,18,10,4,7,4,0,0,0,40,38,0
728,18,9,4,8,4,0,0,0,10,38,0
729,18,7,4,0,1,0,0,0,20,38,0
730,18,9,4,7,4,0,0,0,30,38,0
731,18,9,4,4,1,1,0,0,40,38,0
732,18,6,4,7,4,0,0,0,30,38,0
733,18,7,4,5,2,1,0,0,40,38,0
734,18,7,4,7,4,1,0,0,16,38,0
735,18,6,4,11,4,0,0,0,20,38,0
736,18,7,4,10,4,1,0,0,10,38,0
737,18,9,4,2,4,1,0,0,40,38,0
738,18,9,4,0,4,0,0,0,40,38,0
739,18,8,4,11,2,0,0,0,15,38,0
740,18,10,4,11,4,1,0,0,28,38,0
741,18,9,4,6,4,0,0,0,40,38,0
742,18,10,4,7,4,0,0,0,24,38,0
743,18,10,4,9,4,0,0,0,30,38,0
744,18,9,4,11,4,0,0,0,20,38,0
745,18,7,4,9,4,0,0,0,10,38,0
746,18,10,4,7,4,1,0,0,15,38,0
747,18,7,4,7,4,1,0,0,12,38,0
748,18,9,4,9,4,1,0,0,40,38,0
749,18,10,4,7,4,1,0,0,40,38,0
750,18,4,4,4,4,1,0,0,40,38,0
751,18,9,4,7,4,0,0,0,20,38,0
752,18,6,4,9,2,1,0,0,30,38,0
753,18,6,4,8,2,0,0,0,20,38,0
754,18,9,4,0,4,0,0,0,40,38,0
755,18,10,4,7,4,0,0,0,20,38,0
756,18,7,4,2,4,1,0,0,25,38,0
757,18,8,4,7,4,0,0,0,20,38,0
758,18,7,4,9,4,1,0,0,3,38,0
759,18,9,4,0,4,0,0,0,40,38,0
760,18,10,4,11,4,0,0,0,10,38,0
761,18,7,4,5,4,1,0,0,20,38,0
762,18,7,4,13,4,1,0,0,20,38,0
763,18,8,4,5,2,1,0,0,20,38,0
764,18,6,4,9,4,0,0,0,30,38,0
765,18,4,4,11,4,1,0,0,30,25,0
766,18,7,4,11,4,1,0,0,15,38,0
767,18,9,4,11,2,0,0,0,18,38,0
768,18,10,4,4,4,1,0,0,30,38,0
769,18,6,4,4,4,1,0,0,27,38,0
770,18,10,4,7,4,0,0,0,40,38,0
771,18,9,4,7,4,0,0,0,20,38,0
772,18,8,4,5,4,1,0,0,18,38,0
773,18,9,4,0,4,0,0,0,40,38,0
774,18,10,4,0,4,1,0,0,10,38,0
775,18,7,4,5,4,1,0,0,12,38,0
776,18,6,4,10,4,0,0,0,6,38,0
777,18,7,4,5,4,1,0,0,15,38,0
778,18,10,4,3,4,1,0,0,50,38,0
779,18,5,4,11,4,0,0,0,42,38,0
780,18,7,4,11,4,1,0,0,15,38,0
781,18,7,4,11,4,1,0,0,15,38,0
782,18,8,4,9,2,1,0,0,20,38,0
783,18,7,2,2,4,1,0,0,40,38,0
784,18,9,4,7,4,1,0,0,60,38,0
785,18,7,4,11,4,1,0,0,20,38,0
786,18,7,4,7,4,0,0,0,16,38,0
787,18,9,4,0,4,0,0,0,40,38,0
788,18,9,4,9,4,0,0,0,20,38,0
789,18,10,4,7,4,1,0,0,20,38,0
790,18,7,4,9,4,1,0,0,15,38,0
791,18,9,4,9,3,0,0,0,40,38,0
792,18,7,4,7,4,0,0,0,20,38,0
793,18,9,4,11,4,0,0,0,25,38,0
794,18,9,2,3,4,0,0,0,40,38,0
795,18,8,4,7,4,1,0,0,10,38,0
796,18,9,4,7,4,1,0,0,20,38,0
797,18,8,4,0,4,0,0,0,20,38,0
798,18,7,4,5,4,1,0,0,12,38,0
799,18,6,4,11,4,1,0,0,20,38,0
800,18,7,4,5,4,1,0,0,40,38,0
801,18,7,4,5,4,1,0,0,40,38,0
802,18,10,4,7,4,0,0,0,20,25,0
803,18,9,4,13,4,1,0,0,30,38,0
804,18,7,4,5,4,1,0,0,30,38,0
805,18,9,4,0,4,1,0,0,25,38,0
806,18,9,4,7,4,0,0,0,40,38,0
807,18,9,4,7,4,0,0,0,30,38,0
808,18,9,4,7,4,1,0,0,25,38,0
809,18,9,4,9,2,0,0,0,20,38,0
810,18,9,4,12,4,0,0,0,10,38,0
811,18,7,4,11,4,0,0,0,40,38,0
812,18,9,4,0,4,0,0,0,20,38,0
813,18,7,4,7,4,0,0,0,20,38,0
814,18,7,4,7,4,1,0,0,15,28,0
815,18,10,4,11,4,0,0,0,35,38,0
816,18,8,4,11,4,0,0,0,20,38,0
817,18,10,4,9,4,1,0,0,40,38,0
818,18,9,4,9,4,0,0,0,60,38,0
819,18,9,4,9,4,1,0,0,40,38,0
820,18,10,4,0,4,0,0,0,38,38,0
821,18,7,4,2,4,1,0,0,40,38,0
822,18,10,4,7,4,1,0,0,30,38,0
823,18,6,4,7,2,1,0,0,10,38,0
824,18,9,4,0,4,0,0,0,30,38,0
825,18,10,4,11,4,0,0,0,25,38,0
826,18,10,4,11,4,1,0,0,15,38,0
827,18,10,4,7,4,0,0,0,24,38,0
828,18,7,4,11,4,1,0,0,16,38,0
829,18,7,4,7,4,0,0,0,15,38,0
830,18,7,4,11,4,0,0,0,30,38,0
831,18,7,4,0,4,0,0,0,15,38,0
832,18,6,4,9,4,1,0,0,40,38,0
833,18,10,4,7,4,0,0,0,20,38,0
834,18,7,4,5,4,1,0,0,18,38,0
835,18,9,4,0,2,1,0,0,15,38,0
836,18,10,4,9,1,0,0,0,40,38,0
837,18,10,4,7,4,0,0,0,12,38,0
838,18,8,4,7,4,1,0,0,20,38,0
839,18,10,4,7,4,0,0,0,20,38,0
840,18,9,4,0,4,1,0,0,35,38,0
841,18,9,4,4,4,0,0,0,8,38,0
842,18,7,4,6,4,1,0,0,4,38,0
843,18,10,4,11,4,0,0,0,20,38,0
844,18,7,4,7,4,0,0,0,20,38,0
845,18,6,4,7,4,1,0,0,25,38,0
846,18,10,4,9,4,1,0,0,30,38,0
847,18,9,4,5,4,1,0,0,25,38,0
848,18,9,4,11,2,0,0,0,30,38,0
849,18,8,4,11,4,0,0,0,8,38,0
850,18,3,4,5,4,1,0,0,40,25,0
851,18,7,4,5,4,1,0,0,20,38,0
852,18,8,4,9,2,1,0,0,25,38,0
853,18,7,4,11,4,0,0,0,25,38,0
854,18,8,4,5,4,1,0,0,20,38,0
855,18,7,4,11,2,0,0,0,10,38,0
856,18,9,4,0,4,0,0,0,35,38,0
857,18,8,4,7,4,0,0,0,20,38,0
858,18,9,4,9,4,1,0,0,30,38,0
859,18,9,4,11,4,0,0,0,20,38,0
860,18,7,4,7,4,1,0,0,10,38,0
861,18,7,4,7,4,0,0,0,20,38,0
862,18,7,4,7,4,0,0,0,6,38,0
863,18,9,3,7,2,1,0,0,40,22,0
864,18,7,4,7,4,1,0,0,16,38,0
865,18,7,4,7,4,1,0,0,20,38,0
866,18,10,4,2,4,0,0,0,35,38,0
867,18,10,4,0,4,1,0,0,40,38,0
868,18,9,4,5,4,1,0,0,30,38,0
869,18,9,4,6,4,0,0,0,40,38,0
870,18,4,4,7,1,0,0,0,40,29,0
871,18,6,4,7,4,0,0,0,28,38,0
872,18,7,4,9,4,1,0,0,25,38,0
873,18,7,4,11,4,0,0,0,30,38,0
874,18,6,4,9,4,1,0,0,30,38,0
875,18,9,4,9,4,0,0,0,30,38,0
876,18,7,4,7,1,1,0,0,15,29,0
877,18,10,4,11,4,0,0,0,32,38,0
878,18,7,4,9,4,1,0,0,72,38,0
879,18,5,4,4,4,1,0,0,20,38,0
880,18,7,4,9,4,1,0,0,25,38,0
881,18,8,4,7,4,1,0,0,20,38,0
882,18,6,4,7,4,0,0,0,3,38,0
883,18,9,4,6,4,1,0,0,40,38,0
884,18,9,4,7,4,1,0,0,35,38,0
885,18,10,4,7,1,1,0,0,16,38,0
886,18,9,4,5,2,1,0,0,40,38,0
887,18,7,4,7,4,0,0,0,20,38,0
888,18,7,4,9,4,0,0,0,2,38,0
889,18,10,4,7,4,1,0,0,12,38,0
890,18,9,4,7,4,0,0,0,20,38,0
891,18,10,4,11,4,1,0,0,15,38,0
892,18,7,4,7,4,1,0,0,20,38,0
893,18,7,4,11,4,0,0,0,20,38,0
894,18,9,4,11,4,0,0,0,24,38,0
895,18,7,4,11,4,0,0,0,15,38,0
896,18,9,4,11,4,1,0,0,10,38,0
897,18,9,4,6,4,1,0,0,20,38,0
898,18,7,4,4,4,1,0,0,70,38,0
899,18,7,4,0,4,1,0,0,12,38,0
900,18,3,4,5,4,1,0,0,40,38,0
901,18,6,4,7,4,1,0,0,40,38,0
902,18,7,4,7,4,0,0,0,15,38,0
903,18,10,4,0,4,1,0,0,30,38,0
904,18,7,4,11,4,0,0,0,25,38,0
905,18,7,4,5,4,1,0,0,40,38,0
906,18,10,4,9,4,1,0,0,16,38,0
907,18,8,4,7,4,1,0,0,18,38,0
908,18,9,4,9,4,0,0,0,12,38,0
909,18,7,4,5,4,1,0,0,24,38,0
910,18,9,4,11,4,0,0,0,40,38,0
911,18,10,4,5,4,1,0,0,9,38,0
912,18,8,4,9,4,0,0,0,12,38,0
913,18,5,4,7,4,1,0,0,15,38,0
914,18,7,4,11,4,0,0,0,20,38,0
915,18,10,4,7,4,1,0,0,37,38,0
916,18,10,4,10,4,0,0,0,20,38,0
917,18,8,4,7,4,0,0,0,20,38,0
918,18,9,4,13,2,1,0,0,35,38,0
919,18,9,4,11,4,0,0,0,33,38,0
920,18,9,4,11,4,0,0,0,20,38,0
921,18,7,4,11,4,1,0,0,20,38,0
922,18,9,4,5,4,0,0,0,25,38,0
923,18,8,4,11,4,0,0,0,20,38,0
924,18,9,4,0,4,0,0,0,40,38,0
925,18,6,4,6,4,1,0,0,40,38,0
926,18,9,4,13,4,1,0,0,60,38,0
927,18,7,4,7,4,0,0,0,20,38,0
928,18,9,4,6,4,1,0,0,40,38,0
929,18,6,4,7,2,1,0,0,15,38,0
930,18,7,4,9,4,0,0,0,25,38,0
931,18,8,4,7,4,1,0,0,30,38,0
932,18,9,4,9,4,1,0,0,20,38,0
933,18,5,4,7,2,1,0,0,35,38,0
934,18,7,4,11,4,0,0,0,40,38,0
935,18,7,4,0,4,0,0,0,5,38,0
936,18,7,4,2,4,1,0,0,5,38,0
937,18,9,4,9,4,0,0,0,20,38,0
938,18,8,4,0,4,0,0,0,12,38,0
939,18,8,4,11,4,0,0,0,20,38,0
940,18,10,4,9,4,1,0,0,4,38,0
941,18,7,4,9,4,0,0,0,25,38,0
942,18,8,4,7,4,1,0,0,12,38,0
943,18,8,4,0,4,1,0,0,35,38,0
944,18,7,4,9,4,1,0,0,20,38,0
945,19,7,2,2,4,1,0,2129,55,38,0
946,19,9,4,9,4,1,0,2001,40,38,0
947,19,10,4,0,4,0,0,2001,40,38,0
948,19,9,4,0,4,1,0,2001,40,38,0
949,19,9,4,7,4,0,0,1721,40,38,0
950,19,10,4,0,4,0,0,1721,30,38,0
951,19,10,4,11,0,0,0,1721,25,38,0
952,19,10,4,12,4,1,0,1719,16,38,0
953,19,9,4,7,4,0,0,1719,40,38,0
954,19,5,4,9,4,1,0,1719,35,7,0
955,19,10,4,11,4,0,0,1602,10,38,0
956,19,4,4,2,4,1,0,1602,32,38,0
957,19,10,4,7,4,1,0,1602,24,38,0
958,19,10,3,11,4,0,0,1602,40,38,0
959,19,9,4,9,4,0,0,1602,30,38,0
960,19,8,4,7,4,1,0,1602,20,38,0
961,19,10,4,9,4,0,0,1602,40,38,0
962,19,6,4,5,4,1,0,1602,45,38,0
963,19,9,4,7,4,0,34095,0,20,38,0
964,19,8,2,9,4,0,15024,0,40,38,1
965,19,9,4,11,4,1,4101,0,48,38,0
966,19,9,4,5,4,1,2597,0,40,38,0
967,19,9,4,13,4,1,2176,0,45,38,0
968,19,10,4,7,2,0,2036,0,30,38,0
969,19,9,4,9,4,0,1055,0,12,38,0
970,19,8,5,9,4,0,1055,0,40,38,0
971,19,8,4,11,4,1,1055,0,40,38,0
972,19,10,4,9,4,0,594,0,10,38,0
973,19,10,4,0,4,0,594,0,20,38,0
974,19,10,4,2,4,1,594,0,40,38,0
975,19,10,4,7,4,1,594,0,24,38,0
976,19,9,4,2,4,1,0,0,40,38,0
977,19,9,1,0,4,0,0,0,25,38,0
978,19,10,4,9,4,1,0,0,32,38,0
979,19,10,4,7,2,1,0,0,35,38,0
980,19,10,4,7,4,1,0,0,30,25,0
981,19,9,4,9,4,1,0,0,40,21,0
982,19,10,4,0,4,1,0,0,40,38,0
983,19,10,4,9,4,1,0,0,24,1,0
984,19,10,4,9,2,0,0,0,25,38,0
985,19,9,4,11,2,1,0,0,30,13,0
986,19,10,4,0,4,0,0,0,16,38,0
987,19,9,4,7,4,0,0,0,40,38,0
988,19,9,4,6,2,0,0,0,40,38,0
989,19,10,4,10,4,1,0,0,8,38,0
990,19,10,4,0,4,1,0,0,28,38,0
991,19,9,4,7,4,0,0,0,14,38,0
992,19,9,4,11,4,0,0,0,20,38,0
993,19,9,4,12,4,0,0,0,40,38,0
994,19,10,4,7,4,0,0,0,25,38,0
995,19,9,4,0,4,0,0,0,30,38,0
996,19,10,4,9,4,0,0,0,10,38,0
997,19,9,4,9,4,1,0,0,30,38,0
998,19,10,4,2,4,1,0,0,20,38,0
999,19,9,0,3,4,0,0,0,35,38,0
1000,19,9,4,9,4,0,0,0,40,38,0
1001,19,10,4,7,4,0,0,0,20,38,0
1002,19,10,4,7,4,0,0,0,25,38,0
1003,19,10,4,5,4,1,0,0,50,38,0
1004,19,10,4,9,4,1,0,0,40,38,0
1005,19,9,4,0,2,0,0,0,40,38,0
1006,19,10,4,9,4,1,0,0,50,38,0
1007,19,9,4,6,4,1,0,0,40,38,0
1008,19,10,4,0,4,1,0,0,40,38,0
1009,19,13,4,9,2,0,0,0,40,22,0
1010,19,10,4,5,4,1,0,0,40,38,0
1011,19,7,4,6,4,1,0,0,60,38,0
1012,19,10,4,5,4,1,0,0,20,38,0
1013,19,9,4,11,4,1,0,0,50,38,0
1014,19,10,4,7,4,0,0,0,10,38,0
1015,19,10,4,11,4,1,0,0,36,38,0
1016,19,10,4,9,4,1,0,0,45,38,0
1017,19,10,4,11,4,0,0,0,30,38,0
1018,19,9,4,8,4,0,0,0,45,38,0
1019,19,10,4,9,0,0,0,0,40,38,0
1020,19,9,4,5,4,1,0,0,30,38,0
1021,19,9,4,4,4,1,0,0,45,38,0
1022,19,10,4,0,4,0,0,0,20,38,0
1023,19,10,4,3,4,0,0,0,30,38,0
1024,19,9,4,11,4,0,0,0,35,38,0
1025,19,9,4,11,4,1,0,0,3,38,0
1026,19,10,4,9,4,0,0,0,25,38,0
1027,19,10,4,9,4,1,0,0,40,38,0
1028,19,10,4,9,4,0,0,0,35,38,0
1029,19,10,4,11,2,1,0,0,30,38,0
1030,19,6,4,11,2,0,0,0,40,38,0
1031,19,9,4,6,4,1,0,0,45,38,0
1032,19,9,4,7,4,0,0,0,40,38,0
1033,19,10,4,0,1,1,0,0,40,39,0
1034,19,10,4,6,4,1,0,0,50,38,0
1035,19,7,4,5,4,1,0,0,40,25,0
1036,19,10,4,7,4,0,0,0,25,38,0
1037,19,9,4,7,4,0,0,0,40,38,0
1038,19,9,1,11,4,0,0,0,40,38,0
1039,19,9,4,7,4,1,0,0,40,38,0
1040,19,10,4,9,4,1,0,0,30,38,0
1041,19,3,4,4,4,1,0,0,36,25,0
1042,19,10,4,0,4,0,0,0,40,38,0
1043,19,9,4,5,4,1,0,0,50,38,0
1044,19,9,4,7,4,1,0,0,20,38,0
1045,19,10,4,11,4,0,0,0,28,38,0
1046,19,10,4,11,4,0,0,0,25,38,0
1047,19,10,4,9,4,0,0,0,25,38,0
1048,19,4,4,9,4,1,0,0,40,25,0
1049,19,13,4,9,4,0,0,0,30,38,0
1050,19,10,4,0,2,0,0,0,20,38,0
1051,19,10,4,7,4,0,0,0,22,38,0
1052,19,10,4,5,4,1,0,0,50,38,0
1053,19,10,4,7,4,1,0,0,20,38,0
1054,19,7,4,7,4,1,0,0,20,38,0
1055,19,10,4,9,4,0,0,0,35,38,0
1056,19,10,4,4,4,1,0,0,66,38,0
1057,19,10,4,7,4,0,0,0,20,38,0
1058,19,10,4,9,2,1,0,0,24,38,0
1059,19,10,4,7,4,1,0,0,14,38,0
1060,19,10,4,0,4,1,0,0,15,38,0
1061,19,9,4,6,4,1,0,0,42,38,0
1062,19,10,4,9,4,0,0,0,45,38,0
1063,19,10,4,11,4,0,0,0,40,38,0
1064,19,10,4,9,4,1,0,0,40,38,0
1065,19,7,4,9,4,0,0,0,30,38,0
1066,19,7,4,5,4,1,0,0,40,38,0
1067,19,10,4,2,4,1,0,0,20,38,0
1068,19,10,4,9,4,1,0,0,50,38,0
1069,19,10,4,0,4,0,0,0,25,38,0
1070,19,9,4,9,1,0,0,0,12,34,0
1071,19,9,4,2,4,0,0,0,40,38,0
1072,19,9,4,0,4,0,0,0,26,38,0
1073,19,9,4,7,4,1,0,0,30,38,0
1074,19,7,4,5,4,1,0,0,40,38,0
1075,19,10,4,0,4,1,0,0,20,38,0
1076,19,5,4,9,4,0,0,0,25,38,0
1077,19,10,4,7,4,1,0,0,20,38,0
1078,19,10,4,5,4,1,0,0,16,38,0
1079,19,9,4,7,4,0,0,0,25,38,0
1080,19,10,4,9,4,1,0,0,10,38,0
1081,19,8,4,7,4,0,0,0,30,38,0
1082,19,7,4,7,4,1,0,0,40,38,0
1083,19,10,4,5,4,1,0,0,55,38,0
1084,19,10,4,7,4,0,0,0,40,38,0
1085,19,9,4,11,4,0,0,0,40,38,0
1086,19,9,4,6,4,1,0,0,24,38,0
1087,19,9,4,7,4,1,0,0,30,38,0
1088,19,9,4,2,4,1,0,0,40,38,0
1089,19,9,4,9,2,0,0,0,40,38,0
1090,19,9,4,5,4,0,0,0,25,38,0
1091,19,9,4,9,4,1,0,0,40,38,0
1092,19,10,4,9,4,1,0,0,25,38,0
1093,19,6,3,0,0,0,0,0,40,38,0
1094,19,9,4,11,1,0,0,0,40,38,0
1095,19,9,4,11,4,0,0,0,20,38,0
1096,19,10,4,11,4,0,0,0,30,38,0
1097,19,6,4,7,4,0,0,0,30,38,0
1098,19,10,4,7,4,0,0,0,40,38,0
1099,19,3,4,7,4,1,0,0,50,12,0
1100,19,6,0,7,4,0,0,0,40,38,0
1101,19,8,4,7,4,1,0,0,16,38,0
1102,19,10,4,0,4,0,0,0,30,38,0
1103,19,9,4,2,4,1,0,0,40,38,0
1104,19,9,4,7,4,1,0,0,30,38,0
1105,19,10,4,13,4,1,0,0,30,38,0
1106,19,9,4,13,4,1,0,0,40,38,0
1107,19,10,4,0,4,1,0,0,10,38,0
1108,19,9,4,2,4,0,0,0,40,38,0
1109,19,10,4,7,4,0,0,0,20,38,0
1110,19,10,4,10,4,0,0,0,30,38,0
1111,19,10,4,9,4,1,0,0,10,38,0
1112,19,7,4,9,4,0,0,0,30,38,0
1113,19,9,4,7,2,1,0,0,40,38,0
1114,19,10,4,11,4,0,0,0,25,38,0
1115,19,9,4,6,2,0,0,0,40,38,0
1116,19,7,4,0,4,0,0,0,40,38,0
1117,19,10,4,11,4,1,0,0,35,38,0
1118,19,9,4,7,4,0,0,0,50,38,0
1119,19,9,4,6,4,1,0,0,40,38,0
1120,19,7,4,5,4,1,0,0,40,38,0
1121,19,10,4,0,4,1,0,0,25,38,0
1122,19,9,4,0,4,0,0,0,14,38,0
1123,19,10,4,0,2,0,0,0,38,38,0
1124,19,9,4,13,4,1,0,0,35,38,0
1125,19,9,4,9,4,1,0,0,40,31,0
1126,19,10,4,0,4,0,0,0,10,38,0
1127,19,11,4,0,2,0,0,0,40,38,0
1128,19,9,4,7,4,0,0,0,30,38,0
1129,19,9,4,7,4,1,0,0,20,38,0
1130,19,9,4,4,4,1,0,0,20,38,0
1131,19,10,4,0,4,0,0,0,38,38,0
1132,19,9,4,7,2,1,0,0,30,38,0
1133,19,10,4,11,4,0,0,0,20,38,0
1134,19,9,4,13,4,1,0,0,30,38,0
1135,19,4,4,13,4,1,0,0,25,12,0
1136,19,9,4,0,4,0,0,0,20,38,0
1137,19,10,4,11,4,0,0,0,40,38,0
1138,19,6,4,7,4,0,0,0,40,38,0
1139,19,10,4,9,4,0,0,0,40,38,0
1140,19,7,4,7,4,0,0,0,15,38,0
1141,19,9,4,9,2,1,0,0,20,38,0
1142,19,9,4,0,4,0,0,0,25,38,0
1143,19,10,4,7,4,0,0,0,35,38,0
1144,19,8,4,5,4,1,0,0,20,38,0
1145,19,4,4,7,4,1,0,0,60,38,1
1146,19,9,2,6,4,1,0,0,20,38,0
1147,19,10,4,7,4,0,0,0,16,38,0
1148,19,10,4,7,4,1,0,0,35,38,0
1149,19,10,4,9,4,0,0,0,40,38,0
1150,19,9,4,7,4,0,0,0,15,38,0
1151,19,10,4,0,4,0,0,0,40,38,0
